episode,step,value_estimate,optimum_action,reward,avg_waiting_time,total_stopped,co2_emissions,actual_action
2,990,0.11102748,1,[0.03],0.05263157894736842,1,0,[0]
2,1000,0.09546718,0,[-0.23],2.611111111111111,6,0,[1]
2,1010,0.05647972,1,[0.18],0.4,1,0,[1]
2,1020,0.038204722,1,[0.18],0.0,0,0,[1]
2,1030,0.16579369,0,[0.03],0.045454545454545456,1,0,[0]
2,1040,0.030027356,0,[0.01],0.0,4,0,[1]
2,1050,0.09335087,0,[0.02],0.5,6,0,[1]
2,1060,0.043689936,1,[0.],0.0,0,0,[0]
2,1070,0.07376316,0,[-0.15],1.1578947368421053,3,0,[1]
2,1080,0.07201041,1,[-0.08],0.5333333333333333,2,0,[0]
2,1090,0.111353405,1,[-0.19],1.9375,4,0,[0]
2,1100,0.09539755,0,[-0.24],2.9411764705882355,5,0,[1]
2,1110,0.017978072,0,[0.04],0.3157894736842105,2,0,[1]
2,1120,0.18552005,1,[0.04],0.45,2,0,[1]
2,1130,0.019661639,0,[-0.05],0.3125,2,0,[1]
2,1140,0.3951304,0,[0.01],0.9090909090909091,4,0,[0]
2,1150,0.119733915,0,[-0.19],1.4761904761904763,5,0,[1]
2,1160,0.11104528,1,[-0.16],1.0416666666666667,5,0,[1]
2,1170,0.18993184,0,[-0.25],1.375,7,0,[0]
2,1180,0.87164205,0,[0.17],3.269230769230769,8,0,[0]
2,1190,0.058745597,1,[0.12],0.05,1,0,[1]
2,1200,0.11571662,1,[-0.2],1.8181818181818181,4,0,[0]
2,1210,0.11536309,1,[-0.18],1.894736842105263,4,0,[0]
2,1220,0.09514916,1,[0.05],0.7619047619047619,6,0,[1]
2,1230,0.13211988,0,[0.6],0.4166666666666667,6,0,[0]
2,1240,0.05380438,1,[-0.07],0.3888888888888889,2,0,[1]
2,1250,0.05076566,1,[-0.03],0.5294117647058824,2,0,[1]
2,1260,0.0262185,1,[0.08],0.0,0,0,[1]
2,1270,0.16126719,0,[-0.4],7.055555555555555,8,0,[1]
2,1280,0.12355471,1,[-0.33],3.0952380952380953,7,0,[0]
2,1290,-0.019240726,0,[0.01],0.1,1,0,[1]
2,1300,0.05168018,0,[0.01],0.4375,2,0,[1]
2,1310,0.057329845,1,[-0.02],0.23529411764705882,2,0,[1]
2,1320,0.058793228,0,[0.01],0.16666666666666666,2,0,[0]
2,1330,0.065237746,1,[0.07],0.1111111111111111,2,0,[0]
2,1340,0.084924325,1,[0.02],0.1,1,0,[0]
2,1350,0.016041499,0,[0.03],0.05555555555555555,1,0,[1]
2,1360,0.05726339,1,[0.03],0.0,0,0,[0]
2,1370,0.031756867,0,[-0.04],0.3684210526315789,1,0,[0]
2,1380,0.12932089,0,[0.06],0.0,0,0,[1]
2,1390,0.08011635,1,[0.06],0.55,2,0,[0]
2,1400,0.059865825,1,[0.04],0.043478260869565216,5,0,[0]
2,1410,0.098666444,1,[-0.08],0.4,6,0,[1]
2,1420,-0.062473796,0,[-0.02],0.35,3,0,[1]
2,1430,0.00044351816,0,[0.05],0.5,2,0,[0]
2,1440,-0.09121549,1,[-0.09],0.5555555555555556,2,0,[1]
3,1450,0.29992855,1,[0.17],0.7777777777777778,2,0,[1]
3,1460,0.04502834,1,[0.09],0.0,0,0,[1]
3,1470,0.0064672157,1,[0.07],0.0,0,0,[0]
3,1480,0.0572839,0,[-0.17],1.5,4,0,[1]
3,1490,0.03404908,1,[0.07],0.0,0,0,[0]
3,1500,0.08883923,1,[0.09],0.0,0,0,[1]
3,1510,0.0451297,1,[0.05],0.047619047619047616,1,0,[0]
3,1520,0.057256844,1,[-0.02],0.1,2,0,[1]
3,1530,0.074185394,1,[0.01],0.05555555555555555,1,0,[0]
3,1540,0.07092066,0,[0.13],0.25,2,0,[1]
3,1550,0.13498706,1,[-0.2],2.388888888888889,4,0,[0]
3,1560,-0.00016400218,1,[0.09],0.0,0,0,[0]
3,1570,0.075948976,1,[0.11],0.2,1,0,[0]
3,1580,0.083784565,0,[-0.1],0.5238095238095238,6,0,[0]
3,1590,0.1003147,1,[-0.08],0.34782608695652173,6,0,[1]
3,1600,0.074649975,1,[0.],0.5,2,0,[1]
3,1610,-0.0013544895,0,[0.04],0.0,0,0,[1]
3,1620,0.013131253,1,[0.06],0.05555555555555555,1,0,[0]
3,1630,0.010535218,1,[0.],0.23809523809523808,2,0,[0]
3,1640,0.07599987,0,[0.37],0.3181818181818182,2,0,[1]
3,1650,0.093925565,0,[0.42],0.3,2,0,[1]
3,1660,0.076868095,1,[-0.13],0.7894736842105263,3,0,[1]
3,1670,0.021217253,0,[0.03],0.058823529411764705,1,0,[1]
3,1680,0.05088299,0,[-0.14],1.2105263157894737,4,0,[1]
3,1690,0.061161634,0,[-0.12],0.8,3,0,[1]
3,1700,0.060959682,0,[0.12],0.0,0,0,[1]
3,1710,0.08295166,1,[0.35],0.14285714285714285,2,0,[0]
3,1720,0.089997746,1,[0.12],0.05,1,0,[0]
3,1730,0.043368034,0,[-0.1],0.6818181818181818,2,0,[1]
3,1740,0.055429313,0,[-0.11],0.8,3,0,[1]
3,1750,0.060908843,0,[-0.1],0.6666666666666666,2,0,[0]
3,1760,0.11074174,1,[0.07],0.0,4,0,[0]
3,1770,0.16855241,0,[0.11],0.0,4,0,[0]
3,1780,0.02916127,1,[-0.08],0.5,2,0,[1]
3,1790,0.40496314,0,[0.18],0.6111111111111112,2,0,[0]
3,1800,0.1238288,1,[0.93],1.1071428571428572,4,0,[0]
3,1810,-0.044657003,0,[0.19],0.08333333333333333,2,0,[1]
3,1820,-0.0003175512,0,[0.03],0.0,0,0,[0]
3,1830,0.01142548,1,[0.08],0.0,0,0,[1]
3,1840,0.05168573,0,[-0.06],0.3333333333333333,2,0,[1]
3,1850,-0.0029933266,0,[0.08],0.0,0,0,[0]
3,1860,0.09242937,1,[-0.13],1.105263157894737,3,0,[0]
3,1870,0.09323338,0,[-0.35],3.1363636363636362,8,0,[1]
3,1880,0.16260254,1,[0.11],0.19047619047619047,2,0,[1]
3,1890,-0.031456135,1,[-0.02],0.10526315789473684,1,0,[0]
3,1900,0.06276171,1,[0.08],0.10526315789473684,2,0,[0]
3,1910,0.06485165,0,[-0.1],0.7777777777777778,2,0,[1]
3,1920,-0.029282384,1,[0.03],0.0,0,0,[0]
3,1930,0.046336796,0,[-0.15],0.782608695652174,3,0,[1]
3,1940,0.09862732,1,[0.02],0.0,4,0,[0]
3,1950,0.033566736,0,[0.],0.0,4,0,[1]
3,1960,-0.025877398,0,[0.06],0.0,0,0,[0]
3,1970,0.0074158683,1,[0.07],0.0,0,0,[1]
3,1980,0.054400645,0,[-0.07],0.4375,2,0,[1]
3,1990,-0.027299426,0,[0.05],0.0,0,0,[0]
3,2000,0.031869017,1,[0.1],0.0,0,0,[1]
3,2010,-0.0044678077,0,[0.08],0.0,0,0,[0]
3,2020,0.06052972,1,[-0.05],0.3125,2,0,[1]
3,2030,0.03921839,0,[-0.04],0.25,2,0,[0]
3,2040,0.61250854,0,[0.17],1.619047619047619,5,0,[0]
3,2050,0.09586948,1,[0.34],0.15,2,0,[0]
3,2060,0.03329008,1,[0.11],0.045454545454545456,1,0,[1]
3,2070,0.006554108,0,[0.07],0.0,0,0,[0]
3,2080,0.068392746,1,[-0.11],0.6666666666666666,3,0,[0]
