episode,step,value_estimate,optimum_action,reward,avg_waiting_time,total_stopped,co2_emissions,actual_action
16,11370,[[-0.02392219]],1,[0.1],0.0,0,0,[0]
16,11380,[[-0.04391039]],0,[0.04],0.0,0,0,[1]
16,11390,[[-0.07429461]],1,[0.08],0.0,0,0,[0]
16,11400,[[-0.06838938]],0,[0.05],0.0,0,0,[1]
16,11410,[[-0.07476638]],1,[0.07],0.05555555555555555,1,0,[0]
16,11420,[[-0.06473387]],0,[-0.01],0.16666666666666666,2,0,[1]
16,11430,[[-0.0945179]],1,[0.06],0.05263157894736842,1,0,[0]
16,11440,[[-0.08999299]],0,[0.02],0.05555555555555555,1,0,[1]
16,11450,[[-0.11452058]],1,[0.01],0.0,0,0,[0]
16,11460,[[-0.10663925]],0,[0.04],0.0,0,0,[1]
16,11470,[[-0.09999005]],1,[0.01],0.0,0,0,[0]
16,11480,[[-0.05067122]],0,[0.02],0.0,4,0,[1]
16,11490,[[-0.0249885]],1,[0.],0.0,4,0,[0]
16,11500,[[-0.03653299]],0,[0.02],0.0,0,0,[1]
16,11510,[[-0.03124917]],1,[0.],0.0,0,0,[0]
16,11520,[[0.01356817]],1,[0.03674375],0.16666666666666666,1,0,[1]
17,11530,[[-0.01440243]],1,[-0.08],0.5,2,0,[1]
17,11540,[[0.01906664]],0,[-0.05],0.3125,2,0,[0]
17,11550,[[0.0243455]],1,[0.],0.23529411764705882,2,0,[1]
17,11560,[[0.03079458]],0,[-0.03],0.35294117647058826,2,0,[0]
17,11570,[[0.03595301]],1,[-0.05],0.29411764705882354,2,0,[1]
17,11580,[[0.06627667]],0,[0.],0.23529411764705882,2,0,[0]
17,11590,[[0.08676533]],1,[0.07],0.0,0,0,[1]
17,11600,[[0.08624644]],0,[0.01],0.05263157894736842,1,0,[0]
17,11610,[[0.06503237]],1,[-0.01],0.1111111111111111,2,0,[1]
17,11620,[[0.05537143]],0,[0.01],0.05555555555555555,1,0,[0]
17,11630,[[0.05256199]],1,[-0.03],0.3333333333333333,1,0,[1]
17,11640,[[0.05221523]],0,[0.],0.0,0,0,[0]
17,11650,[[0.04445864]],1,[-0.1],0.5789473684210527,2,0,[1]
17,11660,[[0.04117081]],0,[-0.1],0.7,6,0,[0]
17,11670,[[0.0524088]],1,[-0.07],0.3684210526315789,6,0,[1]
17,11680,[[0.04101416]],0,[-0.09],0.6666666666666666,2,0,[0]
17,11690,[[0.01373359]],1,[-0.1],0.75,2,0,[1]
17,11700,[[-0.00547797]],0,[-0.07],0.4117647058823529,2,0,[0]
17,11710,[[-0.00690363]],1,[-0.06],0.3157894736842105,2,0,[1]
17,11720,[[-0.00247604]],0,[-0.06],0.375,2,0,[0]
17,11730,[[0.02742274]],1,[-0.03],0.16666666666666666,2,0,[1]
17,11740,[[0.02091162]],0,[-0.02],0.3333333333333333,2,0,[0]
17,11750,[[0.02468812]],1,[-0.06],0.375,2,0,[1]
17,11760,[[0.04960121]],0,[0.01],0.2777777777777778,2,0,[0]
17,11770,[[0.08979449]],1,[0.03],0.10526315789473684,1,0,[1]
17,11780,[[0.05628578]],0,[0.01],0.1111111111111111,2,0,[0]
17,11790,[[0.04712518]],1,[0.],0.05555555555555555,1,0,[1]
17,11800,[[0.0565465]],0,[-0.1],0.7894736842105263,3,0,[0]
17,11810,[[0.02388432]],1,[0.],0.05555555555555555,1,0,[1]
17,11820,[[0.01297972]],0,[0.],0.0,0,0,[0]
17,11830,[[0.02397385]],1,[-0.1],0.631578947368421,2,0,[1]
17,11840,[[0.04536348]],0,[-0.11],0.6666666666666666,7,0,[0]
17,11850,[[0.02852749]],1,[-0.1],0.6111111111111112,6,0,[1]
17,11860,[[-0.00732448]],0,[-0.1],0.7857142857142857,2,0,[0]
17,11870,[[-0.01266645]],1,[-0.1],0.75,2,0,[1]
17,11880,[[-0.03009656]],0,[-0.06],0.375,2,0,[0]
17,11890,[[-0.01850161]],1,[-0.07],0.4375,2,0,[1]
17,11900,[[-0.04148345]],0,[-0.07],0.4375,2,0,[0]
17,11910,[[-0.00723259]],1,[-0.06],0.35294117647058826,2,0,[1]
17,11920,[[-0.01648049]],0,[-0.02],0.2631578947368421,2,0,[0]
17,11930,[[0.00567713]],1,[-0.04],0.25,2,0,[1]
17,11940,[[0.03698945]],0,[-0.01],0.23529411764705882,2,0,[0]
17,11950,[[0.04592188]],1,[0.03],0.2222222222222222,2,0,[1]
17,11960,[[0.00902185]],0,[-0.01],0.1111111111111111,1,0,[0]
17,11970,[[0.02400851]],1,[-0.04],0.3157894736842105,1,0,[1]
17,11980,[[0.00424392]],0,[-0.01],0.05555555555555555,1,0,[0]
17,11990,[[-0.01145714]],1,[-0.04],0.2777777777777778,1,0,[1]
17,12000,[[-0.00832619]],0,[-0.02],0.3888888888888889,1,0,[0]
17,12010,[[-0.00882377]],1,[-0.1],0.5555555555555556,2,0,[1]
17,12020,[[0.01283225]],0,[-0.1],0.7368421052631579,6,0,[0]
17,12030,[[0.00369493]],1,[-0.1],0.5789473684210527,6,0,[1]
17,12040,[[-0.00122543]],0,[-0.1],0.7857142857142857,2,0,[0]
17,12050,[[-0.01826309]],1,[-0.1],0.5882352941176471,2,0,[1]
17,12060,[[0.00056469]],0,[-0.07],0.4375,2,0,[0]
17,12070,[[-0.0190894]],1,[-0.09],0.5625,2,0,[1]
17,12080,[[-0.01265668]],0,[-0.05],0.3125,2,0,[0]
17,12090,[[-0.00789138]],1,[0.],0.17647058823529413,2,0,[1]
17,12100,[[0.00943136]],0,[-0.02],0.3333333333333333,2,0,[0]
17,12110,[[0.00479178]],1,[-0.02],0.17647058823529413,2,0,[1]
17,12120,[[0.05530151]],0,[0.],0.2,2,0,[0]
17,12130,[[0.05962314]],1,[0.02],0.0,0,0,[1]
17,12140,[[0.09015192]],0,[-0.08],0.5555555555555556,3,0,[0]
17,12150,[[0.05017146]],1,[-0.02],0.10526315789473684,1,0,[1]
17,12160,[[0.02193749]],0,[0.01],0.0,0,0,[0]
17,12170,[[0.01587925]],1,[-0.03],0.3333333333333333,1,0,[1]
17,12180,[[0.01353563]],0,[-0.04],0.3684210526315789,1,0,[0]
17,12190,[[0.00026924]],1,[-0.05],0.3333333333333333,1,0,[1]
17,12200,[[0.01150019]],0,[-0.05],0.3684210526315789,5,0,[0]
17,12210,[[0.0023062]],1,[-0.09],0.47368421052631576,6,0,[1]
17,12220,[[-0.00662021]],0,[-0.09],0.6,2,0,[0]
17,12230,[[-0.02145279]],1,[-0.07],0.47058823529411764,2,0,[1]
17,12240,[[-0.0517081]],1,[-0.11951959],0.5625,2,0,[0]
18,12250,[[-0.07996451]],1,[-0.06],0.375,2,0,[1]
18,12260,[[-0.07340094]],0,[-0.05],0.3125,2,0,[0]
18,12270,[[-0.05618862]],1,[-0.02],0.125,2,0,[1]
18,12280,[[-0.07289513]],0,[-0.07],0.4375,2,0,[0]
18,12290,[[-0.06141331]],1,[-0.05],0.3125,2,0,[1]
18,12300,[[-0.02246154]],0,[0.01],0.1111111111111111,2,0,[0]
18,12310,[[-0.02431431]],1,[0.03],0.15,2,0,[1]
18,12320,[[-0.02012214]],0,[0.02],0.1111111111111111,2,0,[0]
18,12330,[[-0.04719416]],1,[0.04],0.05555555555555555,1,0,[1]
18,12340,[[-0.04868325]],0,[-0.06],0.3888888888888889,2,0,[0]
18,12350,[[-0.02744945]],1,[-0.05],0.3888888888888889,2,0,[1]
18,12360,[[-0.03293015]],0,[0.02],0.0,0,0,[0]
18,12370,[[-0.02669382]],1,[-0.09],0.5555555555555556,2,0,[1]
18,12380,[[-0.01660767]],0,[-0.1],0.55,6,0,[0]
18,12390,[[-0.03017276]],1,[-0.09],0.47368421052631576,6,0,[1]
18,12400,[[-0.04358445]],0,[-0.09],0.6666666666666666,2,0,[0]
18,12410,[[-0.05678422]],1,[-0.1],0.7857142857142857,2,0,[1]
18,12420,[[-0.09281655]],0,[-0.08],0.5,2,0,[0]
18,12430,[[-0.11100916]],1,[-0.09],0.5294117647058824,2,0,[1]
18,12440,[[-0.12269492]],0,[-0.05],0.3125,2,0,[0]
18,12450,[[-0.09940867]],1,[-0.04],0.25,2,0,[1]
18,12460,[[-0.11991088]],0,[-0.01],0.23529411764705882,2,0,[0]
18,12470,[[-0.09046113]],1,[-0.05],0.3125,2,0,[1]
18,12480,[[-0.05141561]],0,[0.01],0.2222222222222222,2,0,[0]
18,12490,[[0.00131933]],1,[0.],0.1111111111111111,1,0,[1]
18,12500,[[-0.01034007]],0,[0.],0.1111111111111111,2,0,[0]
18,12510,[[0.00053035]],1,[0.03],0.05555555555555555,1,0,[1]
18,12520,[[-0.02181228]],0,[0.02],0.0,0,0,[0]
18,12530,[[0.02702136]],1,[-0.06],0.6111111111111112,3,0,[1]
18,12540,[[-0.02233106]],0,[0.03],0.0,0,0,[0]
18,12550,[[0.01755755]],1,[-0.1],0.5555555555555556,3,0,[1]
18,12560,[[0.03843607]],0,[-0.1],0.7222222222222222,7,0,[0]
18,12570,[[0.0361924]],1,[-0.07],0.4444444444444444,6,0,[1]
18,12580,[[-0.01805327]],0,[-0.09],0.5625,2,0,[0]
18,12590,[[-0.03306608]],1,[-0.09],0.5882352941176471,2,0,[1]
18,12600,[[-0.05407885]],0,[-0.06],0.375,2,0,[0]
18,12610,[[-0.03031806]],1,[-0.09],0.5625,2,0,[1]
18,12620,[[-0.01289303]],0,[-0.06],0.35294117647058826,2,0,[0]
18,12630,[[-0.01273972]],1,[-0.04],0.25,2,0,[1]
18,12640,[[-0.00815961]],0,[-0.07],0.4117647058823529,2,0,[0]
18,12650,[[-0.0220109]],1,[0.01],0.11764705882352941,1,0,[1]
18,12660,[[0.02294261]],0,[0.01],0.21052631578947367,2,0,[0]
18,12670,[[0.03403371]],1,[0.05],0.05263157894736842,1,0,[1]
18,12680,[[0.03878039]],0,[0.],0.2222222222222222,2,0,[0]
18,12690,[[0.03301644]],1,[0.01],0.2222222222222222,2,0,[1]
18,12700,[[0.0130286]],0,[-0.01],0.05555555555555555,1,0,[0]
18,12710,[[0.02121964]],1,[-0.06],0.3888888888888889,2,0,[1]
18,12720,[[0.00071932]],0,[0.03],0.0,0,0,[0]
18,12730,[[-0.02471262]],1,[-0.05],0.2777777777777778,1,0,[1]
18,12740,[[0.04794043]],0,[-0.09],0.5789473684210527,6,0,[0]
18,12750,[[0.03513775]],1,[-0.08],0.38095238095238093,6,0,[1]
18,12760,[[0.002588]],0,[-0.1],0.75,2,0,[0]
18,12770,[[-0.02346347]],1,[-0.09],0.5625,2,0,[1]
18,12780,[[-0.02916903]],0,[-0.06],0.4,2,0,[0]
18,12790,[[-0.03698295]],1,[-0.02],0.3684210526315789,2,0,[1]
18,12800,[[-0.03416214]],0,[-0.03],0.1875,2,0,[0]
18,12810,[[-0.00284111]],1,[-0.03],0.4117647058823529,2,0,[1]
18,12820,[[-0.0021087]],0,[-0.05],0.29411764705882354,2,0,[0]
18,12830,[[0.0019241]],1,[-0.04],0.25,2,0,[1]
18,12840,[[0.02844537]],0,[-0.02],0.3157894736842105,2,0,[0]
18,12850,[[0.0663177]],1,[0.04],0.1111111111111111,1,0,[1]
18,12860,[[0.05664353]],0,[0.02],0.05263157894736842,1,0,[0]
18,12870,[[0.05036931]],1,[-0.02],0.21052631578947367,2,0,[1]
18,12880,[[0.02860719]],0,[0.01],0.0,0,0,[0]
18,12890,[[0.01762195]],1,[0.02],0.0,0,0,[1]
18,12900,[[0.02306105]],0,[-0.04],0.3333333333333333,1,0,[0]
18,12910,[[-0.00030107]],1,[0.01],0.0,0,0,[1]
18,12920,[[0.06839124]],0,[-0.1],0.631578947368421,6,0,[0]
18,12930,[[0.06045682]],1,[-0.09],0.5,6,0,[1]
18,12940,[[0.02255452]],0,[-0.09],0.6,2,0,[0]
18,12950,[[0.03129124]],1,[-0.1],0.6875,2,0,[1]
18,12960,[[-0.01190366]],1,[-0.053514],0.47058823529411764,2,0,[0]
19,12970,[[0.00669338]],1,[-0.07],0.4117647058823529,2,0,[1]
19,12980,[[-0.0230839]],0,[-0.05],0.3125,2,0,[0]
19,12990,[[0.01424482]],1,[-0.03],0.17647058823529413,2,0,[1]
19,13000,[[0.00026043]],0,[-0.02],0.1111111111111111,1,0,[0]
19,13010,[[0.00703638]],1,[-0.04],0.25,2,0,[1]
19,13020,[[0.04305209]],0,[0.02],0.1111111111111111,1,0,[0]
19,13030,[[0.05166247]],1,[0.],0.3333333333333333,2,0,[1]
