episode,step,value_estimate,optimum_action,reward,avg_waiting_time,total_stopped,co2_emissions,actual_action
1,500,0.304322749376297,1,1.15,0.3170731707317073,7,0,1
1,510,0.20727506279945374,1,0.04,0.5428571428571428,6,0,0
1,520,0.34594234824180603,1,0.07,0.3076923076923077,6,0,1
1,530,0.258505642414093,1,0.05,0.9761904761904762,5,0,1
1,540,0.27785855531692505,1,0.07,0.625,4,0,1
1,550,0.43121999502182007,1,0.12,0.35,6,0,1
1,560,-0.059239767491817474,1,-0.03,0.7619047619047619,11,0,1
1,570,0.2606813907623291,0,0.22,1.2702702702702702,5,0,1
1,580,0.4223845601081848,1,-0.13,0.8205128205128205,10,0,1
1,590,0.41521939635276794,1,-0.31,2.3513513513513513,13,0,1
1,600,0.3964027166366577,0,0.04,0.48717948717948717,7,0,1
1,610,0.25896981358528137,0,0.03,1.5945945945945945,6,0,1
1,620,0.2520824670791626,1,-0.18,0.6428571428571429,8,0,0
1,630,0.416319876909256,1,0.06,1.3170731707317074,11,0,1
1,640,-0.07031071186065674,1,-0.04,0.631578947368421,9,0,0
1,650,-0.4293364882469177,1,-1.21,6.804878048780488,31,0,0
1,660,0.41332247853279114,1,0.97,0.3023255813953488,8,0,0
1,670,-7.246434688568115e-05,1,-0.17,0.6153846153846154,6,0,1
1,680,0.163677379488945,0,0.32,0.027777777777777776,1,0,0
1,690,-0.03710097074508667,1,0.13,0.11904761904761904,4,0,0
1,700,0.4477178752422333,1,0.01,0.675,7,0,1
1,710,0.4403361678123474,1,0.26,0.5128205128205128,7,0,1
1,720,0.2163536250591278,0,-0.53,2.081081081081081,14,0,0
2,730,0.02130141854286194,1,-0.18,0.625,6,0,1
2,740,0.38016587495803833,0,-0.17,0.8421052631578947,12,0,1
2,750,-0.16368705034255981,1,-0.5,1.9444444444444444,13,0,0
2,760,0.4275672137737274,1,0.48,0.7727272727272727,11,0,1
2,770,0.4327118992805481,0,-0.2,0.6388888888888888,8,0,1
2,780,0.3255389332771301,0,-0.1,0.8108108108108109,7,0,0
2,790,-0.08856847882270813,1,-0.62,2.5,16,0,0
2,800,0.3616430461406708,0,-0.45,5.472222222222222,11,0,1
2,810,0.3764359951019287,1,0.0,0.6285714285714286,7,0,1
2,820,0.2089667022228241,0,0.38,1.1578947368421053,4,0,1
2,830,-0.17188778519630432,1,-0.09,0.18604651162790697,8,0,0
2,840,0.4691757261753082,1,-0.04,3.046511627906977,18,0,1
2,850,0.3001148998737335,0,0.02,0.6,8,0,1
2,860,-0.2525525391101837,1,-0.5,2.0,12,0,0
2,870,0.34462136030197144,1,0.37,0.5609756097560976,7,0,0
2,880,0.24180719256401062,0,0.39,0.5476190476190477,5,0,1
2,890,0.23529702425003052,0,-0.63,4.5,22,0,1
2,900,-0.02129451557993889,1,-0.15,0.7222222222222222,9,0,0
2,910,0.15543508529663086,0,0.23,0.10810810810810811,4,0,0
2,920,0.35511481761932373,0,-0.08,1.0952380952380953,7,0,1
2,930,-0.20493249595165253,1,-0.25,0.3488372093023256,8,0,0
