episode,step,value_estimate,optimum_action,reward,avg_waiting_time,total_stopped,co2_emissions,actual_action
44,31550,[[-0.00435736]],1,[0.01],0.0,0,0,[0]
44,31560,[[-0.01715891]],0,[0.],0.0,0,0,[0]
44,31570,[[0.00700992]],0,[0.],0.0,0,0,[1]
44,31580,[[0.00565156]],0,[0.],0.0,0,0,[0]
44,31590,[[0.03289486]],1,[-0.02],0.4,1,0,[0]
44,31600,[[0.01053033]],0,[0.],0.0,0,0,[0]
44,31610,[[-0.01500934]],1,[0.],0.0,0,0,[0]
44,31620,[[-0.00341998]],0,[0.02],0.0,0,0,[1]
44,31630,[[-0.00023058]],1,[0.08],0.0,0,0,[0]
44,31640,[[0.0010905]],0,[0.],0.0,0,0,[1]
44,31650,[[0.02163981]],0,[-0.02],0.3333333333333333,1,0,[0]
44,31660,[[0.00318293]],1,[0.],0.0,0,0,[1]
44,31670,[[0.04628539]],0,[-0.1],2.2,2,0,[0]
44,31680,[[-0.01730583]],1,[-0.00519941],0.0,0,0,[1]
45,31690,[[0.00347477]],1,[0.],0.0,0,0,[1]
45,31700,[[0.01847544]],0,[0.],0.0,0,0,[0]
45,31710,[[0.00109715]],1,[0.],0.0,0,0,[0]
45,31720,[[0.00357383]],0,[0.],0.0,0,0,[1]
45,31730,[[0.00537924]],0,[0.],0.0,0,0,[0]
45,31740,[[0.01844366]],0,[0.],0.0,0,0,[1]
45,31750,[[0.01950473]],1,[0.1],0.0,0,0,[0]
45,31760,[[0.02207653]],0,[0.],0.0,0,0,[1]
45,31770,[[0.02980075]],1,[0.07],0.16666666666666666,1,0,[0]
45,31780,[[0.03169897]],0,[-0.03],0.5,1,0,[1]
45,31790,[[0.0065292]],1,[0.01],0.0,0,0,[0]
45,31800,[[0.00668339]],0,[0.01],0.0,0,0,[1]
45,31810,[[0.00555648]],1,[0.08],0.0,0,0,[0]
45,31820,[[0.00557081]],0,[0.],0.0,0,0,[1]
45,31830,[[0.02978776]],0,[-0.01],0.2,1,0,[0]
45,31840,[[0.00616894]],1,[0.],0.0,0,0,[0]
45,31850,[[0.01674669]],1,[-0.04],0.8,1,0,[1]
45,31860,[[0.00912426]],0,[0.],0.0,0,0,[0]
45,31870,[[0.01064209]],1,[0.],0.0,0,0,[1]
45,31880,[[0.01880796]],0,[0.],0.0,0,0,[0]
45,31890,[[0.08420809]],1,[-0.31],1.3333333333333333,9,0,[1]
45,31900,[[0.08415221]],0,[-0.09],1.125,4,0,[1]
45,31910,[[0.12279589]],1,[0.12],0.4482758620689655,3,0,[1]
45,31920,[[0.17323327]],1,[-0.19],0.6774193548387096,6,0,[1]
45,31930,[[0.07708162]],0,[-0.06],0.5625,4,0,[1]
45,31940,[[0.04566173]],1,[0.09],0.6571428571428571,5,0,[1]
45,31950,[[0.11610095]],1,[-0.11],0.42857142857142855,5,0,[1]
45,31960,[[0.00226793]],1,[-0.05],0.5357142857142857,6,0,[1]
45,31970,[[0.05498029]],1,[-0.05],0.3333333333333333,3,0,[1]
45,31980,[[0.04233114]],1,[0.18],0.03333333333333333,2,0,[1]
45,31990,[[0.03517765]],1,[-0.17],0.6470588235294118,6,0,[1]
45,32000,[[0.0630511]],0,[-0.06],0.71875,2,0,[1]
45,32010,[[0.06396179]],1,[0.16],0.034482758620689655,2,0,[1]
45,32020,[[0.08263208]],1,[-0.19],0.6551724137931034,7,0,[1]
45,32030,[[0.06799746]],1,[-0.02],0.22580645161290322,4,0,[1]
45,32040,[[0.05140466]],1,[0.23],0.16666666666666666,2,0,[1]
45,32050,[[0.01874257]],1,[-0.15],0.7096774193548387,6,0,[1]
45,32060,[[-0.00138663]],0,[-0.01],0.7741935483870968,2,0,[1]
45,32070,[[0.02649539]],1,[0.13],0.21428571428571427,3,0,[1]
45,32080,[[-0.00336564]],1,[-0.1],0.6896551724137931,6,0,[1]
45,32090,[[-0.03518626]],1,[-0.17],1.1764705882352942,4,0,[1]
45,32100,[[-0.06427389]],0,[0.25],1.0,1,0,[0]
45,32110,[[-0.07773812]],0,[0.],0.0,0,0,[1]
45,32120,[[-0.02299116]],0,[0.],0.0,0,0,[1]
45,32130,[[-0.03958359]],1,[-0.01],0.2,1,0,[0]
45,32140,[[-0.03220125]],0,[0.],0.0,0,0,[1]
45,32150,[[-0.04650022]],1,[0.],0.0,0,0,[0]
45,32160,[[-0.04401045]],0,[0.03],0.0,0,0,[1]
45,32170,[[-0.04798567]],1,[0.07],0.0,0,0,[0]
45,32180,[[-0.04464313]],0,[0.],0.0,0,0,[1]
45,32190,[[-0.04338271]],1,[0.],0.0,0,0,[0]
45,32200,[[-0.03917176]],1,[0.],0.0,0,0,[0]
45,32210,[[-0.02056172]],1,[-0.04],0.8,1,0,[1]
45,32220,[[-0.03374973]],0,[0.],0.0,0,0,[0]
45,32230,[[-0.03313336]],1,[0.],0.0,0,0,[1]
45,32240,[[-0.00747269]],0,[-0.01],0.14285714285714285,1,0,[0]
