episode,step,value_estimate,optimum_action,reward,avg_waiting_time,total_stopped,co2_emissions,actual_action
2,1160,0.16884982585906982,0,0.01,0.2222222222222222,2,0,1
2,1170,0.16072192788124084,0,0.02,0.1111111111111111,1,0,0
2,1180,0.15094980597496033,1,0.02,0.10526315789473684,1,0,0
2,1190,0.09862939268350601,1,0.01,0.05263157894736842,1,0,1
2,1200,0.18897971510887146,0,-0.1,0.7,2,0,1
2,1210,0.17150098085403442,1,0.07,0.047619047619047616,1,0,0
2,1220,0.10552044957876205,1,0.02,0.0,4,0,1
2,1230,0.20901541411876678,0,-0.07,0.3333333333333333,6,0,1
2,1240,0.1686486005783081,0,-0.1,0.625,2,0,1
2,1250,0.10511632263660431,1,0.01,0.0,0,0,0
2,1260,0.2301357090473175,0,0.14,0.0,0,0,0
2,1270,0.15933477878570557,0,0.0,0.5,2,0,1
2,1280,0.18332341313362122,1,-0.07,0.4375,2,0,1
2,1290,0.160678893327713,1,-0.08,0.4444444444444444,2,0,1
2,1300,0.1682630479335785,0,-0.08,0.5,2,0,1
2,1310,0.1568237841129303,1,-0.04,0.25,2,0,0
2,1320,0.15391269326210022,0,0.0,0.16666666666666666,2,0,1
2,1330,0.08709655702114105,1,0.03,0.1,1,0,0
2,1340,0.19066059589385986,1,-0.03,0.23529411764705882,2,0,0
2,1350,0.17879247665405273,0,-0.03,0.2222222222222222,2,0,1
2,1360,0.16849285364151,1,0.0,0.05555555555555555,1,0,0
2,1370,0.13395364582538605,0,0.05,0.0,0,0,1
2,1380,0.19672761857509613,0,-0.03,0.3157894736842105,1,0,0
2,1390,0.25953853130340576,1,-0.26,3.3157894736842106,6,0,0
2,1400,0.12627553939819336,0,0.0,0.0,4,0,1
2,1410,0.19315318763256073,0,0.04,0.55,6,0,0
2,1420,0.18843553960323334,1,-0.09,0.625,2,0,1
2,1430,0.1330948919057846,1,0.08,0.0,0,0,1
2,1440,0.0681973397731781,1,0.03,0.0,0,0,0
3,1450,0.16623248159885406,1,-0.05,0.3125,2,0,1
3,1460,0.21240651607513428,0,0.01,0.3333333333333333,2,0,0
3,1470,0.1524076759815216,1,-0.01,0.2222222222222222,2,0,0
3,1480,0.16093876957893372,1,0.06,0.0,0,0,1
3,1490,0.1017732322216034,1,0.04,0.0,0,0,0
3,1500,0.11129146069288254,0,0.03,0.10526315789473684,1,0,1
3,1510,0.09808972477912903,1,0.08,0.1111111111111111,2,0,0
3,1520,0.10122881084680557,0,0.02,0.05263157894736842,1,0,1
3,1530,0.10862410068511963,1,0.05,0.05263157894736842,1,0,0
3,1540,0.08385010808706284,0,0.03,0.05263157894736842,1,0,1
3,1550,0.06764405965805054,1,0.02,0.05263157894736842,1,0,0
3,1560,0.0841035544872284,0,0.02,0.0,0,0,1
3,1570,0.23121491074562073,0,-0.16,1.1904761904761905,4,0,1
3,1580,0.1563786268234253,0,0.04,0.0,4,0,0
3,1590,0.1065387949347496,0,0.0,0.0,4,0,1
3,1600,0.16539323329925537,0,0.06,0.375,1,0,0
3,1610,0.17346197366714478,1,-0.09,0.5294117647058824,2,0,0
3,1620,0.16543537378311157,0,-0.04,0.47058823529411764,2,0,0
3,1630,0.18169215321540833,1,-0.1,0.625,2,0,1
3,1640,0.16856688261032104,0,-0.06,0.375,2,0,0
3,1650,0.17064854502677917,1,-0.02,0.3333333333333333,2,0,1
3,1660,0.19615957140922546,1,-0.17,1.3888888888888888,4,0,0
3,1670,0.1786816120147705,0,0.0,0.1111111111111111,2,0,1
3,1680,0.16082651913166046,1,0.0,0.11764705882352941,2,0,1
3,1690,0.1764378845691681,0,0.02,0.1111111111111111,2,0,1
3,1700,0.17058208584785461,1,0.0,0.1111111111111111,2,0,0
3,1710,0.17453688383102417,0,0.01,0.1,2,0,1
3,1720,0.1593642234802246,0,0.1,0.1111111111111111,1,0,0
3,1730,0.022083356976509094,0,0.01,0.1,2,0,1
3,1740,0.06895413994789124,1,0.04,0.0,0,0,0
3,1750,0.09145145118236542,1,0.03,0.0,0,0,1
3,1760,0.11447060108184814,1,0.04,0.05,5,0,0
3,1770,0.0895310491323471,0,0.02,0.0,4,0,1
3,1780,0.04885292053222656,1,0.01,0.0,0,0,0
3,1790,0.1655205488204956,1,-0.1,0.5882352941176471,2,0,1
3,1800,0.1605920046567917,0,-0.08,0.47058823529411764,2,0,1
3,1810,0.1703367531299591,1,-0.05,0.4444444444444444,2,0,0
3,1820,0.17525798082351685,0,-0.07,0.3888888888888889,2,0,0
3,1830,0.16786658763885498,1,-0.05,0.3125,2,0,1
3,1840,0.17121407389640808,0,-0.07,0.4375,2,0,0
3,1850,0.1755790263414383,1,-0.03,0.17647058823529413,1,0,1
3,1860,0.15117985010147095,0,0.0,0.2777777777777778,2,0,1
3,1870,0.177009716629982,1,0.04,0.15789473684210525,1,0,0
3,1880,0.17492853105068207,1,0.12,0.0,0,0,1
3,1890,0.2146352231502533,0,-0.12,0.9473684210526315,4,0,1
3,1900,0.1823657900094986,1,-0.06,0.3888888888888889,3,0,0
3,1910,0.16803336143493652,0,-0.05,0.38095238095238093,2,0,0
3,1920,0.18879689276218414,1,-0.08,0.45454545454545453,3,0,1
3,1930,0.20171880722045898,0,-0.1,0.7,2,0,0
3,1940,0.21642915904521942,1,-0.1,0.6842105263157895,6,0,1
3,1950,0.1972678303718567,0,-0.1,0.5555555555555556,6,0,0
3,1960,0.17628133296966553,1,-0.09,0.6,2,0,0
3,1970,0.12225104868412018,0,0.04,0.0,0,0,1
3,1980,0.13635754585266113,0,0.06,0.0,0,0,0
3,1990,0.14322876930236816,1,0.05,0.0,0,0,1
3,2000,0.07586713880300522,1,0.05,0.0,0,0,0
3,2010,0.1567693054676056,1,-0.06,0.5294117647058824,2,0,1
3,2020,0.16297797858715057,0,-0.09,0.5625,2,0,0
3,2030,0.1975005865097046,1,-0.08,0.5882352941176471,3,0,0
3,2040,0.1737949252128601,0,-0.02,0.2222222222222222,2,0,1
3,2050,0.16285131871700287,1,0.0,0.25,2,0,1
3,2060,0.19642101228237152,0,0.02,0.15789473684210525,2,0,0
3,2070,0.17586444318294525,1,-0.02,0.4444444444444444,2,0,1
3,2080,0.2004542350769043,0,-0.1,0.7777777777777778,4,0,0
3,2090,0.17925763130187988,1,0.0,0.05555555555555555,1,0,1
3,2100,0.14803671836853027,0,0.02,0.0,0,0,1
3,2110,0.14973726868629456,1,0.0,0.0,0,0,0
3,2120,0.18509022891521454,0,-0.1,0.6666666666666666,6,0,0
3,2130,0.18824779987335205,1,-0.03,0.15,5,0,0
3,2140,0.051140978932380676,0,0.0,0.0,0,0,1
3,2150,0.06463976204395294,1,0.01,0.0,0,0,0
3,2160,0.026150710880756378,1,0.07,0.0,0,0,1
4,2170,0.16554945707321167,1,-0.05,0.29411764705882354,2,0,1
4,2180,0.09378603100776672,0,0.1,0.1111111111111111,1,0,1
4,2190,0.09195291250944138,1,0.01,0.16666666666666666,1,0,0
4,2200,0.1524907946586609,1,0.07,0.0,0,0,1
4,2210,0.13555502891540527,0,0.05,0.0,0,0,0
4,2220,0.05233854800462723,0,0.04,0.1111111111111111,1,0,1
4,2230,0.0811820775270462,1,0.03,0.16666666666666666,1,0,0
4,2240,0.1093805581331253,1,0.02,0.0,0,0,1
4,2250,0.09547841548919678,1,0.06,0.0,0,0,0
4,2260,0.0587901771068573,0,0.01,0.05555555555555555,1,0,1
4,2270,0.21825025975704193,0,-0.11,0.6842105263157895,4,0,1
4,2280,0.17324793338775635,1,-0.03,0.3333333333333333,1,0,1
4,2290,0.19369274377822876,0,-0.1,0.6666666666666666,3,0,0
4,2300,0.16676828265190125,1,0.0,0.0,4,0,0
4,2310,0.2083842158317566,0,-0.1,0.5,6,0,0
4,2320,0.1668674200773239,1,-0.09,0.6428571428571429,2,0,1
4,2330,0.13833166658878326,0,-0.08,0.5625,2,0,0
4,2340,0.15872547030448914,0,0.04,0.0,0,0,0
4,2350,0.10563211143016815,0,0.04,0.0,0,0,1
4,2360,0.08900230377912521,0,0.08,0.05555555555555555,1,0,0
4,2370,0.16467110812664032,0,0.06,0.0,0,0,1
4,2380,0.12130075693130493,0,0.03,0.0,0,0,0
4,2390,0.12798215448856354,0,0.07,0.0,0,0,1
4,2400,0.1274227797985077,0,0.08,0.0,0,0,0
4,2410,0.02510809153318405,0,0.05,0.05555555555555555,1,0,1
4,2420,0.1991838812828064,0,-0.02,0.15789473684210525,1,0,0
4,2430,0.15566465258598328,1,0.05,0.0,0,0,0
4,2440,0.17045757174491882,0,0.02,0.0,0,0,1
4,2450,0.15939214825630188,1,0.01,0.0,0,0,0
4,2460,0.18308129906654358,1,0.13,0.0,0,0,1
4,2470,0.13484379649162292,0,0.02,0.0,0,0,0
4,2480,0.1696484237909317,1,-0.05,0.3157894736842105,5,0,0
4,2490,0.20097967982292175,0,-0.07,0.3888888888888889,6,0,0
4,2500,0.16998505592346191,1,-0.1,0.8,2,0,0
4,2510,0.14633411169052124,0,-0.1,0.6875,2,0,0
4,2520,0.1700073629617691,1,-0.07,0.5,2,0,1
4,2530,0.14654436707496643,0,-0.06,0.375,2,0,0
4,2540,0.17056119441986084,1,-0.06,0.4,2,0,1
4,2550,0.18092314898967743,0,0.03,0.2222222222222222,2,0,1
4,2560,0.16377860307693481,1,-0.08,0.5,2,0,1
4,2570,0.16265830397605896,0,-0.06,0.375,2,0,0
4,2580,0.1549045741558075,1,0.02,0.1111111111111111,1,0,1
4,2590,0.0039049386978149414,0,0.05,0.1,2,0,1
4,2600,0.08362697064876556,1,0.05,0.1111111111111111,1,0,0
4,2610,0.08616307377815247,0,0.07,0.0,0,0,1
4,2620,0.057945676147937775,1,0.04,0.0,0,0,0
4,2630,0.04142196476459503,0,0.02,0.05263157894736842,1,0,1
4,2640,0.06239897012710571,1,0.01,0.0,0,0,0
4,2650,0.12125296890735626,0,0.03,0.0,0,0,1
4,2660,0.07722331583499908,1,0.03,0.0,4,0,0
4,2670,0.09160683304071426,0,0.0,0.0,4,0,1
4,2680,0.05652862787246704,1,0.01,0.0,0,0,0
4,2690,0.03680814802646637,0,0.01,0.0,0,0,1
4,2700,0.09741740673780441,0,0.03,0.0,0,0,0
4,2710,0.0645676702260971,1,0.05,0.0,0,0,1
4,2720,0.12906843423843384,0,0.1,0.0,0,0,0
4,2730,0.1517283320426941,1,0.06,0.0,0,0,1
4,2740,0.14074914157390594,0,0.04,0.0,0,0,0
4,2750,0.1634034514427185,1,0.06,0.0,0,0,1
4,2760,0.05192030966281891,1,0.05,0.1111111111111111,1,0,0
4,2770,0.09367792308330536,1,0.09,0.0,0,0,1
4,2780,0.05386433005332947,1,0.07,0.0,0,0,0
4,2790,0.09524418413639069,1,0.03,0.0,0,0,1
4,2800,0.039554666727781296,1,0.02,0.05263157894736842,1,0,0
4,2810,0.055726058781147,0,0.03,0.0,0,0,1
4,2820,0.056954462081193924,1,0.03,0.0,0,0,0
4,2830,0.04912256449460983,1,0.02,0.0,0,0,1
4,2840,0.07791388779878616,1,0.02,0.0,4,0,0
4,2850,0.09111640602350235,0,0.02,0.0,4,0,1
4,2860,0.03826691955327988,1,0.03,0.0,0,0,0
4,2870,0.05061502009630203,0,0.01,0.0,0,0,1
4,2880,0.023790590465068817,1,0.02,0.0,0,0,0
5,2890,0.17279312014579773,1,-0.07,0.3888888888888889,2,0,1
5,2900,0.17102861404418945,0,-0.07,0.4117647058823529,2,0,0
5,2910,0.16092190146446228,1,-0.04,0.5333333333333333,2,0,0
5,2920,0.14899012446403503,0,-0.05,0.29411764705882354,2,0,0
5,2930,0.17003408074378967,1,-0.01,0.17647058823529413,2,0,0
5,2940,0.11187843978404999,1,0.09,0.0,0,0,1
5,2950,0.08424979448318481,1,0.08,0.1111111111111111,1,0,0
5,2960,0.0032920539379119873,0,0.06,0.05555555555555555,1,0,1
5,2970,0.07890522480010986,1,0.05,0.0,0,0,0
5,2980,0.03791944682598114,0,0.04,0.0,0,0,1
5,2990,0.17712396383285522,0,-0.05,0.35,2,0,0
5,3000,0.1751829981803894,1,-0.05,0.3684210526315789,1,0,1
5,3010,0.189279705286026,0,-0.1,0.6111111111111112,3,0,0
5,3020,0.16576310992240906,1,0.01,0.047619047619047616,5,0,0
5,3030,0.23085346817970276,0,-0.08,0.42105263157894735,6,0,0
5,3040,0.16964411735534668,1,-0.09,0.625,2,0,1
5,3050,0.14540091156959534,0,-0.08,0.5294117647058824,2,0,0
5,3060,0.1720365583896637,1,-0.05,0.29411764705882354,2,0,1
5,3070,0.16037654876708984,0,-0.02,0.4117647058823529,2,0,0
5,3080,0.16274508833885193,1,-0.04,0.23529411764705882,1,0,1
5,3090,0.17614099383354187,0,-0.05,0.47058823529411764,2,0,0
5,3100,0.1772231161594391,1,-0.12,0.9333333333333333,3,0,1
5,3110,0.15947259962558746,0,0.0,0.16666666666666666,2,0,0
5,3120,0.1745588183403015,1,-0.08,0.6470588235294118,3,0,0
5,3130,0.18006497621536255,0,0.07,0.1111111111111111,2,0,1
5,3140,0.09092168509960175,1,0.04,0.05555555555555555,1,0,0
5,3150,0.1217685416340828,0,0.05,0.0,0,0,1
5,3160,0.044357433915138245,1,0.05,0.0,0,0,0
5,3170,0.05118780583143234,0,0.02,0.0,0,0,1
5,3180,0.06730275601148605,1,0.04,0.0,0,0,0
5,3190,0.06561871618032455,1,0.01,0.0,0,0,1
5,3200,0.20358261466026306,0,-0.1,0.6666666666666666,6,0,0
5,3210,0.14440999925136566,1,-0.05,0.3684210526315789,5,0,0
5,3220,0.1380559504032135,0,-0.05,0.3125,1,0,1
5,3230,0.1564735621213913,1,-0.08,0.5333333333333333,2,0,0
5,3240,0.1555456519126892,0,-0.1,0.6875,2,0,0
5,3250,0.2127062976360321,1,-0.1,0.6875,2,0,1
5,3260,0.16343864798545837,0,-0.06,0.3333333333333333,2,0,0
5,3270,0.14616137742996216,1,-0.05,0.42105263157894735,2,0,1
5,3280,0.16078825294971466,0,-0.07,0.4375,2,0,0
5,3290,0.17522990703582764,1,-0.03,0.1875,2,0,1
5,3300,0.19192199409008026,0,0.0,0.11764705882352941,2,0,0
5,3310,0.16252785921096802,1,0.05,0.1111111111111111,1,0,0
5,3320,0.1743565946817398,0,0.02,0.10526315789473684,2,0,0
5,3330,0.15309268236160278,1,0.01,0.1111111111111111,1,0,0
5,3340,0.17622029781341553,0,-0.05,0.45,2,0,0
5,3350,0.1932552009820938,1,0.01,0.1,2,0,0
5,3360,0.23435311019420624,0,-0.1,0.6666666666666666,3,0,0
5,3370,0.16650597751140594,1,-0.05,0.25,1,0,0
5,3380,0.18590280413627625,0,-0.1,0.7368421052631579,6,0,0
5,3390,0.20951172709465027,1,-0.1,0.6666666666666666,6,0,1
5,3400,0.15279357135295868,0,-0.09,0.6666666666666666,2,0,0
5,3410,0.16170720756053925,1,-0.1,0.7857142857142857,2,0,1
5,3420,0.175944983959198,0,-0.1,0.6470588235294118,2,0,0
5,3430,0.18899714946746826,1,-0.09,0.5882352941176471,2,0,1
5,3440,0.17863070964813232,0,-0.08,0.5,2,0,0
5,3450,0.16911247372627258,1,-0.05,0.3125,2,0,1
5,3460,0.16127362847328186,0,-0.05,0.3125,2,0,0
5,3470,0.13732990622520447,1,0.0,0.17647058823529413,1,0,1
5,3480,0.1662878394126892,0,-0.01,0.29411764705882354,2,0,0
5,3490,0.16857752203941345,1,0.02,0.1,1,0,1
5,3500,0.15987616777420044,0,0.03,0.1111111111111111,1,0,1
5,3510,0.1741468906402588,1,0.04,0.0,0,0,1
5,3520,0.150766521692276,0,0.03,0.0,0,0,1
5,3530,0.15146125853061676,1,-0.05,0.3333333333333333,2,0,0
5,3540,0.1821765899658203,0,-0.04,0.42105263157894735,1,0,0
5,3550,0.1713990569114685,1,-0.04,0.2631578947368421,1,0,0
5,3560,0.06675180047750473,0,0.03,0.0,4,0,1
5,3570,0.20725083351135254,0,-0.1,0.5789473684210527,6,0,0
5,3580,0.18328145146369934,1,-0.1,0.7333333333333333,2,0,1
5,3590,0.15697583556175232,0,-0.09,0.5625,2,0,0
5,3600,0.04213791340589523,1,-0.09,0.6,2,0,1
6,3610,0.15530619025230408,1,-0.05,0.5294117647058824,2,0,0
6,3620,0.1831672489643097,0,-0.08,0.5,2,0,0
6,3630,0.1687442660331726,1,-0.01,0.4117647058823529,2,0,0
6,3640,0.1621798276901245,0,-0.07,0.4117647058823529,2,0,0
6,3650,0.1755535900592804,1,-0.04,0.23529411764705882,2,0,1
6,3660,0.1860237419605255,0,-0.04,0.23529411764705882,2,0,0
6,3670,0.1679343581199646,1,-0.04,0.25,2,0,1
6,3680,0.168450266122818,0,0.01,0.1,1,0,0
6,3690,0.18123871088027954,1,-0.02,0.47368421052631576,2,0,1
6,3700,0.16426941752433777,0,-0.02,0.1111111111111111,2,0,1
6,3710,0.1476951539516449,1,0.02,0.0,0,0,1
6,3720,0.16733621060848236,0,0.01,0.0,0,0,1
6,3730,0.11048535257577896,0,0.06,0.0,0,0,0
6,3740,0.06845371425151825,0,0.03,0.0,4,0,1
6,3750,0.055953845381736755,1,0.02,0.0,4,0,0
6,3760,0.049052558839321136,0,0.01,0.0,0,0,1
6,3770,0.03131129592657089,1,0.01,0.0,0,0,0
6,3780,0.07666141539812088,0,0.04,0.0,0,0,1
6,3790,0.07272451370954514,0,0.02,0.0,0,0,0
6,3800,0.1383996456861496,1,0.07,0.0,0,0,1
6,3810,0.15844708681106567,0,0.08,0.0,0,0,0
6,3820,0.13409987092018127,1,0.06,0.0,0,0,1
6,3830,0.15764088928699493,0,0.0,0.15789473684210525,1,0,0
6,3840,0.16115671396255493,1,0.05,0.1111111111111111,2,0,0
6,3850,0.14031201601028442,0,0.04,0.0,0,0,1
6,3860,0.1662845015525818,1,0.0,0.1111111111111111,1,0,0
6,3870,0.16177645325660706,0,0.01,0.10526315789473684,2,0,0
6,3880,0.1373049020767212,1,0.04,0.0,0,0,0
6,3890,0.18089328706264496,0,-0.02,0.4,1,0,0
6,3900,0.17581987380981445,1,-0.02,0.3333333333333333,1,0,0
6,3910,0.19754913449287415,0,-0.06,0.3,2,0,0
6,3920,0.19978387653827667,1,-0.1,0.6842105263157895,6,0,1
6,3930,0.19232843816280365,0,-0.1,0.5789473684210527,6,0,0
6,3940,0.09503035247325897,1,0.03,0.0,0,0,0
6,3950,0.0432123988866806,0,0.01,0.0,0,0,1
6,3960,0.18270288407802582,0,0.02,0.4117647058823529,2,0,1
6,3970,0.18673181533813477,1,-0.09,0.5294117647058824,2,0,0
6,3980,0.16308747231960297,0,-0.08,0.5,2,0,0
6,3990,0.1974726915359497,1,-0.07,0.7647058823529411,3,0,1
6,4000,0.15982210636138916,0,-0.01,0.29411764705882354,2,0,1
6,4010,0.16697588562965393,1,-0.05,0.3125,2,0,0
6,4020,0.1830912083387375,0,0.0,0.1875,2,0,0
6,4030,0.1676328182220459,1,0.02,0.15789473684210525,2,0,0
6,4040,0.17643313109874725,0,-0.05,0.5,3,0,0
6,4050,0.1600816547870636,1,0.01,0.10526315789473684,1,0,0
6,4060,0.1482023298740387,0,0.0,0.0,0,0,0
6,4070,0.1736483871936798,1,-0.04,0.3,1,0,1
6,4080,0.16784368455410004,0,0.03,0.0,0,0,0
6,4090,0.15779772400856018,1,0.02,0.0,0,0,1
6,4100,0.1537281572818756,0,0.0,0.0,4,0,1
6,4110,0.19970354437828064,1,-0.09,0.45,6,0,1
6,4120,0.09012529999017715,0,0.05,0.0,0,0,1
6,4130,0.13756795227527618,0,0.06,0.0,0,0,0
6,4140,0.15243008732795715,1,0.06,0.0,0,0,1
6,4150,0.05541650950908661,1,0.0,0.0,0,0,0
6,4160,0.10194375365972519,0,0.03,0.0,0,0,1
6,4170,0.12665201723575592,0,0.06,0.0,0,0,0
6,4180,0.1346258819103241,1,0.06,0.0,0,0,1
6,4190,0.11201884597539902,1,0.08,0.0,0,0,0
6,4200,0.15557074546813965,1,0.08,0.0,0,0,1
6,4210,0.16834665834903717,0,-0.03,0.1875,2,0,0
6,4220,0.005181849002838135,1,0.0,0.2,2,0,0
6,4230,0.08675195276737213,0,0.02,0.1111111111111111,1,0,1
6,4240,0.06095057725906372,1,0.03,0.0,0,0,0
6,4250,0.04771585017442703,0,0.04,0.05,1,0,1
6,4260,0.20017102360725403,0,-0.1,0.7222222222222222,2,0,1
